condition,rate_hz,repetition,run_tag,file_name,nominal_seq_step,duration_s,effective_live_rate,n_rows_total,live_count,replay_count,history_requests,history_loaded,missing_samples,live_missing_total,gaps_count,largest_gap,recovered_by_replay,unrecovered_context,replay_recovery_ratio,recovery_time_ms,relative_timestamp_offset_mean_ms,relative_timestamp_offset_median_ms,relative_timestamp_offset_p95_ms,relative_timestamp_offset_max_ms,staleness_mean_ms,staleness_median_ms,staleness_p95_ms,staleness_max_ms,inter_arrival_mean_ms,inter_arrival_std_ms,inter_arrival_p95_ms,validation_warning
disconnect_replay,75,1,run_2026-06-22t23-44-28-609z,ui_log_disconnect_replay_r75_rep1.csv,4,71.812,67.73241241018215,5097,4864,225,1,1,300,300,60,241,102,198,0.34,54.0,4.464510064376028,0.08544921875,28.77547607421874,1879.636474609375,4.464510064376028,0.08544921875,28.77547607421874,1879.636474609375,14.762697923092741,60.8653931438848,37.0,
disconnect_replay,75,2,run_2026-06-22t23-46-13-859z,ui_log_disconnect_replay_r75_rep2.csv,1,68.823,0.0,53,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,"expected 1 history_request, found 0; expected 1 history_batch_loaded, found 0; expected 225 replay rows, found 0"
disconnect_replay,75,3,run_2026-06-22t23-47-59-208z,ui_log_disconnect_replay_r75_rep3.csv,4,71.794,67.72153661865894,5095,4862,225,1,1,1076,1076,836,241,61,1015,0.056691449814126396,56.0,4.4996846558772114,0.0911865234375,30.216564941406247,100.8818359375,4.4996846558772114,0.0911865234375,30.216564941406247,100.8818359375,14.76486319687307,60.948423582302084,36.0,
disconnect_replay,75,4,run_2026-06-22t23-49-44-399z,ui_log_disconnect_replay_r75_rep4.csv,1,72.271,0.0,53,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,"expected 1 history_request, found 0; expected 1 history_batch_loaded, found 0; expected 225 replay rows, found 0"
disconnect_replay,75,5,run_2026-06-22t23-51-31-581z,ui_log_disconnect_replay_r75_rep5.csv,4,71.863,67.67042845414191,5096,4863,225,1,1,259,259,19,241,197,62,0.7606177606177607,53.0,5.753162231068785,0.114501953125,29.900317382812492,1963.382568359375,5.753162231068785,0.114501953125,29.900317382812492,1963.382568359375,14.775606746194981,61.60198373188732,37.0,
disconnect_replay,75,6,run_2026-06-22t23-53-16-889z,ui_log_disconnect_replay_r75_rep6.csv,1,68.274,0.0,53,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,"expected 1 history_request, found 0; expected 1 history_batch_loaded, found 0; expected 225 replay rows, found 0"
disconnect_replay,75,7,run_2026-06-22t23-55-02-147z,ui_log_disconnect_replay_r75_rep7.csv,4,71.711,67.8138639818159,5096,4863,225,1,1,633,633,393,241,144,489,0.22748815165876776,48.0,5.571902702405279,0.126708984375,31.277416992187426,1928.880859375,5.571902702405279,0.126708984375,31.277416992187426,1928.880859375,14.744343891402714,60.492358960329625,37.0,
disconnect_replay,75,8,run_2026-06-22t23-56-47-419z,ui_log_disconnect_replay_r75_rep8.csv,1,70.844,0.0,55,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,"expected 1 history_request, found 0; expected 1 history_batch_loaded, found 0; expected 225 replay rows, found 0"
disconnect_replay,75,9,run_2026-06-22t23-58-32-965z,ui_log_disconnect_replay_r75_rep9.csv,4,72.013,67.50170108174912,5094,4861,225,1,1,283,283,42,242,117,166,0.4134275618374558,54.0,4.219355504911541,0.072265625,29.14453125,89.413330078125,4.219355504911541,0.072265625,29.14453125,89.413330078125,14.813168724279835,81.15310960422994,36.0,
disconnect_replay,75,10,run_2026-06-23t00-00-18-456z,ui_log_disconnect_replay_r75_rep10.csv,1,71.824,0.0,56,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,"expected 1 history_request, found 0; expected 1 history_batch_loaded, found 0; expected 225 replay rows, found 0"
disconnect_replay,100,1,run_2026-06-23t00-02-04-009z,ui_log_disconnect_replay_r100_rep1.csv,4,71.691,90.42976105787336,6791,6483,300,1,1,460,460,140,321,123,337,0.2673913043478261,47.0,5.220942972545986,-0.0400390625,30.689208984375,1880.71875,5.220942972545986,-0.0400390625,30.689208984375,1880.71875,11.056464054304227,52.29854676025765,14.0,
disconnect_replay,100,2,run_2026-06-23t00-03-49-073z,ui_log_disconnect_replay_r100_rep2.csv,1,67.206,0.0,53,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,"expected 1 history_request, found 0; expected 1 history_batch_loaded, found 0; expected 300 replay rows, found 0"
disconnect_replay,100,3,run_2026-06-23t00-05-34-387z,ui_log_disconnect_replay_r100_rep3.csv,4,71.829,90.25602472538948,6791,6483,300,1,1,988,988,668,321,68,920,0.06882591093117409,46.0,5.887036965067291,-0.134033203125,30.417187499999997,1942.491455078125,5.887036965067291,-0.134033203125,30.417187499999997,1942.491455078125,11.078216599814873,53.1227081162397,13.949999999999818,
disconnect_replay,100,4,run_2026-06-23t00-07-19-615z,ui_log_disconnect_replay_r100_rep4.csv,1,71.001,0.0,55,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,"expected 1 history_request, found 0; expected 1 history_batch_loaded, found 0; expected 300 replay rows, found 0"
disconnect_replay,100,5,run_2026-06-23t00-09-05-111z,ui_log_disconnect_replay_r100_rep5.csv,4,73.638,88.03878432331133,6791,6483,300,1,1,360,360,40,321,172,188,0.4777777777777778,53.0,6.24620612322613,0.23876953125,32.269287109375,1945.32666015625,6.24620612322613,0.23876953125,32.269287109375,1945.32666015625,11.357142857142858,57.939188619509366,14.0,
disconnect_replay,100,6,run_2026-06-23t00-10-50-258z,ui_log_disconnect_replay_r100_rep6.csv,1,71.58,0.0,53,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,"expected 1 history_request, found 0; expected 1 history_batch_loaded, found 0; expected 300 replay rows, found 0"
disconnect_replay,100,7,run_2026-06-23t00-12-37-456z,ui_log_disconnect_replay_r100_rep7.csv,4,71.876,90.19700595469976,6791,6483,300,1,1,451,451,132,320,45,406,0.09977827050997783,53.0,4.977628426328956,0.226318359375,30.48859863281246,89.21337890625,4.977628426328956,0.226318359375,30.48859863281246,89.21337890625,11.085313174946004,53.25669485861325,14.0,
disconnect_replay,100,8,run_2026-06-23t00-14-22-755z,ui_log_disconnect_replay_r100_rep8.csv,1,67.711,0.0,53,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,"expected 1 history_request, found 0; expected 1 history_batch_loaded, found 0; expected 300 replay rows, found 0"
disconnect_replay,100,9,run_2026-06-23t00-16-08-223z,ui_log_disconnect_replay_r100_rep9.csv,4,71.818,90.26984878442731,6791,6483,300,1,1,757,757,437,321,93,664,0.12285336856010567,50.0,5.204857257382288,-0.285400390625,28.76376953125,1912.528564453125,5.204857257382288,-0.285400390625,28.76376953125,1912.528564453125,11.07636531934588,52.808944619946736,13.949999999999818,
disconnect_replay,100,10,run_2026-06-23t00-17-53-293z,ui_log_disconnect_replay_r100_rep10.csv,1,71.17,0.0,56,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,"expected 1 history_request, found 0; expected 1 history_batch_loaded, found 0; expected 300 replay rows, found 0"
disconnect_replay,150,1,run_2026-06-23t00-19-38-949z,ui_log_disconnect_replay_r150_rep1.csv,4,72.068,134.9697507909197,10185,9727,450,1,1,523,523,43,481,284,239,0.5430210325047801,7.0,6.242604499315694,0.135009765625,31.162548828124994,2014.581787109375,6.242604499315694,0.135009765625,31.162548828124994,2014.581787109375,7.407567345260127,43.88218674972446,9.0,
disconnect_replay,150,2,run_2026-06-23t00-21-24-587z,ui_log_disconnect_replay_r150_rep2.csv,1,70.569,0.0,55,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,"expected 1 history_request, found 0; expected 1 history_batch_loaded, found 0; expected 450 replay rows, found 0"
disconnect_replay,150,3,run_2026-06-23t00-23-10-112z,ui_log_disconnect_replay_r150_rep3.csv,4,71.975,135.39423410906565,10203,9745,450,1,1,1813,1813,1332,482,103,1710,0.0568119139547711,16.0,7.117400975861019,0.197509765625,34.266552734375,1947.94775390625,7.117400975861019,0.197509765625,34.266552734375,1947.94775390625,7.38444170771757,43.12622972837282,9.0,
disconnect_replay,150,4,run_2026-06-23t00-24-56-030z,ui_log_disconnect_replay_r150_rep4.csv,1,71.134,0.0,55,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,"expected 1 history_request, found 0; expected 1 history_batch_loaded, found 0; expected 450 replay rows, found 0"
disconnect_replay,150,5,run_2026-06-23t00-26-41-592z,ui_log_disconnect_replay_r150_rep5.csv,4,72.123,134.8529595274739,10184,9726,450,1,1,532,532,52,481,345,187,0.6484962406015038,4.0,6.836970114938374,0.1859130859375,32.82391357421875,2045.95849609375,6.836970114938374,0.1859130859375,32.82391357421875,2045.95849609375,7.413881748071979,44.17523946481208,9.0,
disconnect_replay,150,6,run_2026-06-23t00-28-27-251z,ui_log_disconnect_replay_r150_rep6.csv,1,71.15,0.0,55,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,"expected 1 history_request, found 0; expected 1 history_batch_loaded, found 0; expected 450 replay rows, found 0"
disconnect_replay,150,7,run_2026-06-23t00-30-12-854z,ui_log_disconnect_replay_r150_rep7.csv,4,74.168,131.1616869809082,10186,9728,450,1,1,493,493,13,481,449,44,0.9107505070993914,7.0,7.178335942720112,0.200927734375,33.062719726562484,2053.819091796875,7.178335942720112,0.200927734375,33.062719726562484,2053.819091796875,7.622288475377815,48.77274883559307,9.0,
disconnect_replay,150,8,run_2026-06-23t00-32-00-589z,ui_log_disconnect_replay_r150_rep8.csv,1,71.932,0.0,58,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,"expected 1 history_request, found 0; expected 1 history_batch_loaded, found 0; expected 450 replay rows, found 0"
disconnect_replay,150,9,run_2026-06-23t00-33-46-196z,ui_log_disconnect_replay_r150_rep9.csv,4,72.144,134.86915058771345,10188,9730,450,1,1,514,514,34,481,447,67,0.8696498054474708,50.0,6.676162892230858,0.1666259765625,32.19541015624998,2076.036865234375,6.676162892230858,0.1666259765625,32.19541015624998,2076.036865234375,7.413094871004215,44.68920310026715,9.0,
disconnect_replay,150,10,run_2026-06-23t00-35-31-971z,ui_log_disconnect_replay_r150_rep10.csv,1,67.948,0.0,53,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,"expected 1 history_request, found 0; expected 1 history_batch_loaded, found 0; expected 450 replay rows, found 0"
reconnect_only,25,1,run_2026-06-22t12-23-26-550z,ui_log_reconnect_only_r25_rep1.csv,4,70.199,24.074417014487388,1696,1690,0,0,0,15,15,4,12,0,15,0.0,15.0,0.2157424475314349,-0.496337890625,0.45618896484375,93.357666015625,0.2157424475314349,-0.496337890625,0.45618896484375,93.357666015625,41.547661338069865,38.69376682096476,41.0,
reconnect_only,25,2,run_2026-06-22t12-25-17-510z,ui_log_reconnect_only_r25_rep2.csv,4,70.132,24.0831574744767,1695,1689,0,0,0,108,108,96,13,0,108,0.0,1.0,0.2453078455724541,-0.07470703125,0.03510742187499982,54.93896484375,0.2453078455724541,-0.07470703125,0.03510742187499982,54.93896484375,41.53199052132702,38.22079082801106,40.0,
reconnect_only,25,3,run_2026-06-22t12-27-07-029z,ui_log_reconnect_only_r25_rep3.csv,4,70.044,24.09913768488379,1694,1688,0,0,0,45,45,33,13,0,45,0.0,24.0,0.20470309144512738,0.1385498046875,0.44034423828124997,48.207763671875,0.20470309144512738,0.1385498046875,0.44034423828124997,48.207763671875,41.507409602845286,37.234370859431785,41.0,
reconnect_only,25,4,run_2026-06-22t12-28-56-440z,ui_log_reconnect_only_r25_rep4.csv,4,70.176,24.068057455540355,1695,1689,0,0,0,32,32,20,13,0,32,0.0,37.0,0.43905056038151274,0.09375,0.47231445312499964,57.49609375,0.43905056038151274,0.09375,0.47231445312499964,57.49609375,41.56101895734597,38.97065997001698,40.0,
reconnect_only,25,5,run_2026-06-22t12-30-46-153z,ui_log_reconnect_only_r25_rep5.csv,4,71.269,23.68491209361714,1694,1688,0,0,0,61,61,49,13,0,61,0.0,37.0,0.48789016217417064,-0.292236328125,0.6626708984374999,64.4140625,0.48789016217417064,-0.292236328125,0.6626708984374999,64.4140625,42.23117960877297,47.68065378044111,41.0,
reconnect_only,25,6,run_2026-06-22t12-32-37-264z,ui_log_reconnect_only_r25_rep6.csv,4,70.097,24.08091644435568,1694,1688,0,0,0,35,35,23,13,0,35,0.0,26.0,0.4922955409045468,-0.1883544921875,0.6333618164062491,77.91455078125,0.4922955409045468,-0.1883544921875,0.6333618164062491,77.91455078125,41.52637818612922,37.849914135982736,41.0,
reconnect_only,25,7,run_2026-06-22t12-34-26-865z,ui_log_reconnect_only_r25_rep7.csv,4,70.129,24.069928275036002,1694,1688,0,0,0,20,20,8,13,0,20,0.0,22.0,1.4403573709641588,0.148193359375,0.5470947265624998,1077.28662109375,1.4403573709641588,0.148193359375,0.5470947265624998,1077.28662109375,41.55601659751037,38.67161422026152,41.0,
